Date,Rainfall_Gallicano,Rainfall_Pontetetto,Rainfall_Monte_Serra,Rainfall_Orentano,Rainfall_Borgo_a_Mozzano,Rainfall_Piaggione,Rainfall_Calavorno,Rainfall_Croce_Arcana,Rainfall_Tereglio_Coreglia_Antelminelli,Rainfall_Fabbriche_di_Vallico,Depth_to_Groundwater_LT2,Depth_to_Groundwater_SAL,Depth_to_Groundwater_PAG,Depth_to_Groundwater_CoS,Depth_to_Groundwater_DIEC,Temperature_Orentano,Temperature_Monte_Serra,Temperature_Ponte_a_Moriano,Temperature_Lucca_Orto_Botanico,Volume_POL,Volume_CC1,Volume_CC2,Volume_CSA,Volume_CSAL,Hydrometry_Monte_S_Quirico,Hydrometry_Piaggione
12/05/2019,6.6,0.4,9.0,3.2,2.8,7.2,7.8,4.8,2.6,15.6,-12.6,-5.27,-1.73,-4.9,-3.99,14.05,9.15,0.0,14.65,-5915.7603229999995,-15336.02371,-8527.2912,-5647.6274189999995,-3378.966129,0.49,-0.41
13/05/2019,0.8,0.0,0.6,0.0,0.0,0.0,0.0,33.8,0.0,0.0,-12.63,-5.18,-1.76,-4.87,-3.8,15.25,9.35,0.0,17.0,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.8064520000003,0.66,0.32
14/05/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,-12.62,-5.17,-1.82,-4.89,-3.77,15.1,9.2,0.0,16.2,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.8064520000003,0.59,0.0
15/05/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.6,-5.24,-1.86,-4.97,-3.86,11.2,6.6,0.0,12.45,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.8064520000003,0.51,-0.33
16/05/2019,0.0,0.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,-12.59,-5.19,-1.91,-4.93,-3.98,13.3,8.6,0.0,13.1,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.8064520000003,0.45,-0.64
17/05/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,0.0,-12.57,-5.16,-1.93,-5.09,-4.11,13.3,10.95,0.0,14.7,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.8064520000003,0.4,-0.88
18/05/2019,2.2,2.0,4.6,0.8,2.2,1.6,1.8,12.4,10.6,1.4,-12.53,-5.15,-1.92,-5.1,-4.17,15.3,9.55,0.0,15.2,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.8064520000003,0.4,-0.88
19/05/2019,13.0,20.4,32.2,8.0,18.0,26.0,13.4,28.0,26.4,16.8,-12.53,-5.22,-1.89,-5.06,-4.21,15.3,8.15,0.0,15.0,-5915.7603229999995,-15336.02371,-8527.2912,-5647.6274189999995,-3378.966129,0.38,-0.89
20/05/2019,23.2,28.2,37.8,20.8,44.8,37.8,39.4,4.4,0.4,38.0,-12.54,-5.29,-1.61,-5.04,-4.08,16.05,10.35,0.0,16.1,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.8064520000003,0.52,-0.42
21/05/2019,3.0,6.4,5.2,2.6,2.4,1.8,3.4,0.0,3.4,3.6,-12.58,-5.24,-1.65,-5.04,-3.99,16.1,10.1,0.0,16.65,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.8064520000003,0.5,-0.48
22/05/2019,0.2,0.0,0.2,0.0,0.4,0.6,0.0,0.0,3.8,0.6,-12.59,-5.16,-1.72,-5.04,-4.07,17.4,12.1,0.0,17.65,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.8064520000003,0.41,-0.79
23/05/2019,0.4,0.0,0.0,0.0,0.2,0.4,0.0,4.4,0.2,1.6,-12.6,-5.18,-1.79,-5.09,-4.1,15.85,12.5,0.0,16.9,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.8064520000003,0.42,-0.79
24/05/2019,1.0,0.0,0.0,0.0,3.8,1.2,4.8,1.4,0.0,9.0,-12.58,-5.25,-1.83,-5.15,-4.13,17.4,13.2,0.0,18.9,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.8064520000003,0.41,-0.84
25/05/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,0.0,-12.58,-5.19,-1.9,-5.19,-4.17,17.3,14.0,0.0,17.85,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.8064520000003,0.37,-0.91
26/05/2019,1.4,0.2,3.4,2.8,0.2,0.2,0.8,20.6,4.0,0.2,-12.56,-5.16,-1.91,-5.16,-4.19,17.35,12.1,0.0,18.05,-5915.7603229999995,-15336.02371,-8527.2912,-5647.6274189999995,-3378.966129,0.34,-0.91
27/05/2019,3.0,5.2,15.8,6.8,5.4,4.6,4.8,64.4,9.8,5.6,-12.52,-5.19,-1.89,-5.11,-4.19,18.75,13.1,0.0,19.1,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.8064520000003,0.36,-0.91
28/05/2019,0.4,9.2,4.2,5.6,1.2,8.4,0.4,13.0,0.2,3.8,-12.51,-5.26,-1.87,-5.12,-4.2,17.15,10.8,0.0,17.6,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.8064520000003,0.39,-0.9
29/05/2019,7.0,1.4,6.6,4.0,5.0,18.4,8.2,15.8,0.0,8.8,-12.55,-5.28,-1.88,-5.1,-4.22,17.2,11.7,0.0,17.1,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.8064520000003,0.41,-0.93
30/05/2019,0.6,14.2,1.0,3.4,0.0,0.0,0.0,4.0,0.0,0.2,-12.62,-5.27,-1.93,-5.17,-4.23,17.4,13.2,0.0,18.05,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.8064520000003,0.35,-0.94
31/05/2019,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.63,-5.21,-1.97,-5.26,-4.23,18.85,13.9,0.0,19.95,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.8064520000003,0.32,-0.9
01/06/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.61,-5.21,-2.03,-5.36,-4.24,18.35,16.45,0.0,19.85,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.29,-0.94
02/06/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.6,-5.26,-2.07,-5.42,-4.25,19.85,18.45,0.0,20.8,-7542.464833,-15564.280719999999,-10015.4016,-6575.1716670000005,-3931.353333,0.28,-0.94
03/06/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.59,-5.28,-2.07,-5.43,-4.25,21.3,17.1,0.0,20.7,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.29,-0.94
04/06/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.59,-5.25,-2.11,-5.48,-4.25,20.45,17.25,0.0,20.8,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.27,-0.94
05/06/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.57,-5.27,-2.15,-5.54,-4.25,19.8,18.25,0.0,20.9,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.24,-0.94
06/06/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.59,-5.3,-2.18,-5.58,-4.26,19.45,15.25,0.0,19.8,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.22,-0.94
07/06/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.62,-5.37,-2.19,-5.63,-4.22,19.9,17.55,0.0,20.75,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.22,-0.83
08/06/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.65,-5.36,-2.21,-5.72,-4.24,21.45,18.0,0.0,22.55,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.22,-0.94
09/06/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.63,-5.45,-2.22,-5.73,-4.26,23.9,22.35,0.0,24.15,-7542.464833,-15564.280719999999,-10015.4016,-6575.1716670000005,-3931.353333,0.21,-0.95
10/06/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.59,-5.49,-2.2,-5.68,-4.26,25.85,20.95,0.0,26.5,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.2,-0.95
11/06/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.58,-5.39,-2.26,-5.72,-4.26,23.5,18.55,0.0,24.7,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.21,-0.95
12/06/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.62,-5.47,-2.27,-5.8,-4.27,20.5,16.25,0.0,22.45,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.19,-0.95
13/06/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.66,-5.51,-2.3,-5.84,-4.27,20.35,18.2,0.0,21.75,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.18,-0.97
14/06/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.65,-5.46,-2.33,-5.89,-4.28,24.65,23.55,0.0,25.5,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.16,-0.98
15/06/2019,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.4,0.0,0.2,-12.66,-5.47,-2.35,-5.96,-4.28,22.35,17.85,0.0,23.9,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.18,-0.95
16/06/2019,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,-12.66,-5.43,-2.34,-5.95,-4.29,21.35,17.1,0.0,22.75,-7542.464833,-15564.280719999999,-10015.4016,-6575.1716670000005,-3931.353333,0.17,-0.94
17/06/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,-12.66,-5.54,-2.34,-5.93,-4.28,23.5,20.7,0.0,23.6,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.21,-0.93
18/06/2019,8.2,0.0,0.0,0.0,6.2,0.0,1.8,1.0,0.0,2.8,-12.66,-5.55,-2.38,-5.99,-4.29,24.95,21.1,0.0,25.15,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.19,-0.97
19/06/2019,1.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-12.67,-5.57,-2.4,-6.07,-4.3,23.35,20.1,0.0,23.95,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.18,-0.97
20/06/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.68,-5.47,-2.41,-6.14,-4.3,21.7,20.2,0.0,22.75,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.18,-0.98
21/06/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-12.69,-5.53,-2.42,-6.22,-4.31,23.35,20.3,0.0,23.7,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.18,-0.98
22/06/2019,3.0,2.8,0.0,2.4,0.8,0.8,0.2,2.8,0.0,0.4,-12.69,-5.49,-2.41,-6.29,-4.32,24.45,0.0,0.0,25.2,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.17,-0.97
23/06/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.71,-5.48,-2.42,-6.28,-4.32,23.35,0.0,0.0,23.95,-7542.464833,-15564.280719999999,-10015.4016,-6575.1716670000005,-3931.353333,0.16,-0.97
24/06/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.73,-5.51,-2.44,-6.3,-4.33,25.0,0.0,0.0,26.15,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.14,-0.98
25/06/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.77,-5.55,-2.48,-6.4,-4.33,26.45,0.0,0.0,28.5,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.14,-0.98
26/06/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.79,-5.57,-2.51,-6.53,-4.34,28.5,0.0,0.0,29.45,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.14,-0.99
27/06/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.77,-5.6,-2.53,-6.59,-4.33,28.55,26.85,0.0,29.45,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.13,-0.99
28/06/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.74,-5.63,-2.58,-6.61,-4.34,28.3,27.3,0.0,28.85,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.16,-0.98
29/06/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.77,-5.54,-2.63,-6.64,-4.34,28.75,25.6,0.0,29.95,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.13,-0.98
30/06/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.79,-5.53,-2.64,-6.63,-4.35,28.05,24.9,0.0,29.55,-7542.464833,-15564.280719999999,-10015.4016,-6575.1716670000005,-3931.353333,0.13,-0.97
01/07/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.79,-5.68,-2.64,-6.61,-4.35,26.55,24.35,0.0,27.7,-8309.416129000001,-16588.1286,-10377.504,-7280.0,-4375.612903,0.12,-0.99
02/07/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.78,-5.59,-2.67,-6.76,-4.36,26.1,24.3,0.0,27.15,-8309.416129000001,-16588.1286,-10377.504,-7280.0,-4375.612903,0.12,-0.99
03/07/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,-12.79,-5.58,-2.69,-6.8,-4.36,27.35,23.05,0.0,27.8,-8309.416129000001,-16588.1286,-10377.504,-7280.0,-4375.612903,0.13,-0.98
04/07/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.81,-5.62,-2.68,-6.84,-4.37,26.7,22.5,0.0,27.6,-8309.416129000001,-16588.1286,-10377.504,-7280.0,-4375.612903,0.12,-0.99
05/07/2019,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,1.6,-12.82,-5.67,-2.69,-6.88,-4.37,26.65,22.75,0.0,26.5,-8309.416129000001,-16588.1286,-10377.504,-7280.0,-4375.612903,0.13,-0.98
06/07/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,-12.82,-5.64,-2.74,-6.99,-4.38,26.6,22.1,0.0,27.4,-8309.416129000001,-16588.1286,-10377.504,-7280.0,-4375.612903,0.12,-0.99
07/07/2019,0.2,0.2,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.2,-12.8,-5.63,-2.56,-7.04,-4.38,24.75,20.2,0.0,24.5,-7893.945323000001,-15758.72217,-9858.6288,-6916.0,-4156.8322579999995,0.15,-0.96
08/07/2019,42.2,82.0,55.6,40.2,17.4,21.2,27.0,4.2,12.2,16.8,-12.8,-5.63,-2.32,-7.01,-4.39,25.1,19.3,0.0,25.2,-8309.416129000001,-16588.1286,-10377.504,-7280.0,-4375.612903,0.14,-0.97
09/07/2019,2.2,0.0,0.0,0.0,7.0,2.0,1.6,0.0,0.0,0.0,-12.79,-5.62,-2.3,-6.85,-4.38,26.9,21.75,0.0,26.45,-8309.416129000001,-16588.1286,-10377.504,-7280.0,-4375.612903,0.13,-0.97
10/07/2019,22.8,0.0,0.0,0.0,8.2,0.0,12.0,4.6,0.0,17.2,-12.79,-5.65,-2.37,-6.72,-4.4,24.0,20.8,0.0,25.15,-8309.416129000001,-16588.1286,-10377.504,-7280.0,-4375.612903,0.13,-0.99
11/07/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,1.6,0.0,-12.82,-5.71,-2.44,-6.72,-4.41,22.1,18.6,0.0,23.9,-8309.416129000001,-16588.1286,-10377.504,-7280.0,-4375.612903,0.11,-1.0
12/07/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.81,-5.59,-2.46,-6.72,-4.41,23.65,20.15,0.0,25.25,-8309.416129000001,-16588.1286,-10377.504,-7280.0,-4375.612903,0.11,-0.99
13/07/2019,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.4,0.0,-12.8,-5.63,-2.48,-6.8,-4.41,25.35,20.4,0.0,26.45,-8309.416129000001,-16588.1286,-10377.504,-7280.0,-4375.612903,0.11,-1.0
14/07/2019,0.0,0.0,3.0,0.8,0.0,0.0,0.0,0.0,22.0,0.0,-12.81,-5.63,-2.52,-6.77,-4.42,24.0,20.85,0.0,25.2,-7893.945323000001,-15758.72217,-9858.6288,-6916.0,-4156.8322579999995,0.1,-0.99
15/07/2019,17.6,12.6,11.4,11.8,20.0,24.2,25.6,35.6,0.0,21.6,-12.81,-5.58,-2.36,-6.68,-4.4,19.0,14.75,0.0,19.7,-8309.416129000001,-16588.1286,-10377.504,-7280.0,-4375.612903,0.16,-0.95
16/07/2019,9.2,22.6,30.8,18.0,4.6,4.6,4.0,9.8,0.0,11.4,-12.83,-5.54,-2.34,-6.67,-4.41,21.95,18.6,0.0,22.55,-8309.416129000001,-16588.1286,-10377.504,-7280.0,-4375.612903,0.12,-0.99
17/07/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.83,-5.52,-2.41,-6.66,-4.42,23.2,20.55,0.0,23.15,-8309.416129000001,-16588.1286,-10377.504,-7280.0,-4375.612903,0.1,-1.0
18/07/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.83,-5.59,-2.43,-6.69,-4.43,22.75,19.9,0.0,23.45,-8309.416129000001,-16588.1286,-10377.504,-7280.0,-4375.612903,0.11,-1.0
19/07/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.86,-5.65,-2.51,-6.72,-4.44,23.6,21.3,0.0,24.2,-8309.416129000001,-16588.1286,-10377.504,-7280.0,-4375.612903,0.1,-1.01
20/07/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.88,-5.66,-2.55,-6.77,-4.44,23.95,21.75,0.0,24.6,-8309.416129000001,-16588.1286,-10377.504,-7280.0,-4375.612903,0.1,-1.01
21/07/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.9,-5.54,-2.55,-6.77,-4.44,24.25,21.6,0.0,24.7,-7893.945323000001,-15758.72217,-9858.6288,-6916.0,-4156.8322579999995,0.11,-0.99
22/07/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.9,-5.59,-2.57,-6.77,-4.44,25.9,23.7,0.0,25.9,-8309.416129000001,-16588.1286,-10377.504,-7280.0,-4375.612903,0.13,-0.99
23/07/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.89,-5.56,-2.63,-6.82,-4.45,28.45,25.9,0.0,28.85,-8309.416129000001,-16588.1286,-10377.504,-7280.0,-4375.612903,0.13,-1.01
24/07/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.88,-5.55,-2.7,-6.92,-4.45,29.05,26.75,0.0,29.6,-8309.416129000001,-16588.1286,-10377.504,-7280.0,-4375.612903,0.12,-1.0
25/07/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.89,-5.66,-2.75,-7.01,-4.46,29.2,26.95,0.0,29.45,-8309.416129000001,-16588.1286,-10377.504,-7280.0,-4375.612903,0.12,-0.99
26/07/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,0.0,-12.87,-5.63,-2.74,-7.12,-4.46,27.5,23.65,0.0,27.9,-8309.416129000001,-16588.1286,-10377.504,-7280.0,-4375.612903,0.11,-1.0
27/07/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,0.0,-12.83,-5.62,-2.61,-7.08,-4.46,23.55,19.0,0.0,24.4,-8309.416129000001,-16588.1286,-10377.504,-7280.0,-4375.612903,0.15,-0.97
20/08/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.05,-5.62,-2.74,-7.12,-4.51,25.35,24.05,0.0,25.35,-8891.396773999999,-16443.665,-9726.048,-7217.129031999999,-4058.2903229999997,0.09,-1.0
21/08/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.05,-5.61,-2.75,-7.19,-4.51,24.95,24.05,0.0,25.6,-8891.396773999999,-16443.665,-9726.048,-7217.129031999999,-4058.2903229999997,0.09,-1.0
22/08/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,-13.05,-5.61,-2.74,-7.23,-4.5,26.0,22.35,0.0,26.1,-8891.396773999999,-16443.665,-9726.048,-7217.129031999999,-4058.2903229999997,0.09,-0.99
23/08/2019,1.2,1.4,5.2,4.0,6.8,1.4,8.2,8.6,0.0,2.8,-13.06,-5.69,-2.71,-7.22,-4.5,24.65,18.6,0.0,24.7,-8891.396773999999,-16443.665,-9726.048,-7217.129031999999,-4058.2903229999997,0.12,-0.97
24/08/2019,2.2,15.4,2.8,0.2,8.0,7.2,6.2,2.8,1.0,6.6,-13.05,-5.7,-2.73,-7.2,-4.5,26.25,20.8,0.0,26.0,-8891.396773999999,-16443.665,-9726.048,-7217.129031999999,-4058.2903229999997,0.1,-0.98
25/08/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.03,-5.59,-2.75,-7.26,-4.5,26.55,21.9,0.0,25.75,-8446.826935,-15621.48175,-9239.7456,-6856.272581,-3855.375806,0.1,-0.97
26/08/2019,4.0,0.0,0.0,5.0,0.0,0.0,0.8,2.0,0.0,0.0,-13.03,-5.65,-2.78,-7.27,-4.52,26.2,22.65,0.0,25.75,-8891.396773999999,-16443.665,-9726.048,-7217.129031999999,-4058.2903229999997,0.09,-0.98
27/08/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,-13.04,-5.65,-2.79,-7.3,-4.56,26.35,22.85,0.0,26.3,-8891.396773999999,-16443.665,-9726.048,-7217.129031999999,-4058.2903229999997,0.1,-0.98
28/08/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,-13.04,-5.62,-2.8,-7.37,-4.59,25.95,21.6,0.0,26.7,-8891.396773999999,-16443.665,-9726.048,-7217.129031999999,-4058.2903229999997,0.09,-0.98
29/08/2019,0.0,0.0,0.2,0.0,0.0,0.0,0.0,3.0,20.2,0.0,-13.05,-5.73,-2.81,-7.46,-4.59,25.65,22.05,0.0,25.7,-8891.396773999999,-16443.665,-9726.048,-7217.129031999999,-4058.2903229999997,0.1,-0.99
30/08/2019,1.8,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.2,0.0,-13.05,-5.75,-2.84,-7.5,-4.59,26.75,24.1,0.0,26.9,-8891.396773999999,-16443.665,-9726.048,-7217.129031999999,-4058.2903229999997,0.1,-0.97
31/08/2019,0.2,0.6,0.0,0.4,0.0,32.6,2.8,0.2,0.8,0.2,-13.03,-5.63,-2.86,-7.52,-4.59,26.5,21.35,0.0,26.7,-8891.396773999999,-16443.665,-9726.048,-7217.129031999999,-4058.2903229999997,0.1,-0.98
01/09/2019,0.0,0.0,40.2,1.4,0.0,0.0,0.6,6.8,5.0,0.0,-13.01,-5.62,-2.86,-7.51,-4.6,25.65,22.2,0.0,26.65,-8215.7995,-15374.06559,-9811.0224,-6368.198333,-3883.5366670000003,0.12,-0.98
02/09/2019,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.2,0.0,-13.02,-5.76,-2.85,-7.47,-4.6,24.95,21.3,0.0,25.1,-8648.21,-16183.22693,-10327.392,-6703.366667,-4087.933333,0.12,-0.98
03/09/2019,10.8,0.0,0.0,0.0,0.0,3.0,19.2,11.4,0.0,23.0,-13.05,-5.68,-2.86,-7.51,-4.6,24.0,19.85,0.0,24.75,-8648.21,-16183.22693,-10327.392,-6703.366667,-4087.933333,0.11,-0.99
04/09/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.04,-5.68,-2.86,-7.55,-4.61,21.8,18.6,0.0,23.4,-8648.21,-16183.22693,-10327.392,-6703.366667,-4087.933333,0.11,-1.0
05/09/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,-13.01,-5.65,-2.86,-7.57,-4.62,21.1,19.05,0.0,22.15,-8648.21,-16183.22693,-10327.392,-6703.366667,-4087.933333,0.11,-0.99
06/09/2019,1.4,1.2,0.0,0.0,0.0,1.4,0.4,2.8,0.0,4.4,-13.03,-5.65,-2.85,-7.59,-4.63,22.1,16.85,0.0,22.9,-8648.21,-16183.22693,-10327.392,-6703.366667,-4087.933333,0.11,-1.0
07/09/2019,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,15.8,1.2,-13.05,-5.74,-2.89,-7.64,-4.64,20.3,16.0,0.0,20.75,-8648.21,-16183.22693,-10327.392,-6703.366667,-4087.933333,0.11,-0.99
08/09/2019,11.8,15.2,20.8,15.6,0.0,12.4,10.2,6.4,0.4,20.0,-13.02,-5.74,-2.79,-7.66,-4.64,19.3,14.05,0.0,20.05,-8215.7995,-15374.06559,-9811.0224,-6368.198333,-3883.5366670000003,0.12,-0.98
09/09/2019,15.0,0.0,0.0,0.2,0.0,2.0,5.2,9.8,0.0,1.8,-13.03,-5.65,-2.79,-7.67,-4.63,19.3,13.9,0.0,19.4,-8648.21,-16183.22693,-10327.392,-6703.366667,-4087.933333,0.12,-0.99
10/09/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.04,-5.69,-2.78,-7.71,-4.63,19.5,16.55,0.0,20.05,-8648.21,-16183.22693,-10327.392,-6703.366667,-4087.933333,0.12,-0.99
11/09/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.08,-5.72,-2.86,-7.79,-4.64,21.55,18.4,0.0,22.25,-8648.21,-16183.22693,-10327.392,-6703.366667,-4087.933333,0.13,-1.0
12/09/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.13,-5.71,-2.88,-7.87,-4.65,21.6,20.0,0.0,22.35,-8648.21,-16183.22693,-10327.392,-6703.366667,-4087.933333,0.12,-1.0
13/09/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.14,-5.69,-2.9,-7.96,-4.66,23.15,21.3,0.0,23.25,-8648.21,-16183.22693,-10327.392,-6703.366667,-4087.933333,0.1,-1.0
