Date,Rainfall_Le_Croci,Rainfall_Cavallina,Rainfall_S_Agata,Rainfall_Mangona,Rainfall_S_Piero,Rainfall_Vernio,Rainfall_Stia,Rainfall_Consuma,Rainfall_Incisa,Rainfall_Montevarchi,Rainfall_S_Savino,Rainfall_Laterina,Rainfall_Bibbiena,Rainfall_Camaldoli,Temperature_Firenze,Hydrometry_Nave_di_Rosano
04/08/2005,4.2,3.2,0.8,1.4,1.0,0.0,10.6,5.0,3.0,17.4,0.2,5.0,0.0,14.0,24.5,1.11
05/08/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,24.1,1.05
06/08/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,23.7,1.04
07/08/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,1.05
08/08/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,24.15,1.03
09/08/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,23.15,1.02
10/08/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,24.7,1.04
11/08/2005,10.4,6.2,11.2,22.4,6.4,16.8,1.8,2.2,0.4,0.8,1.8,0.6,0.0,5.8,23.35,1.08
12/08/2005,0.4,0.4,0.4,1.0,1.6,0.8,33.2,57.8,16.6,12.8,0.2,8.4,0.0,31.6,24.6,1.16
13/08/2005,0.0,0.0,0.0,0.0,0.0,0.0,13.2,2.8,20.8,3.8,0.6,0.2,0.0,11.0,25.5,1.08
14/08/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.2,0.0,0.8,0.0,0.0,0.2,24.9,1.05
15/08/2005,15.8,16.4,20.0,1.4,26.0,2.8,13.6,15.6,0.0,0.0,0.2,0.0,0.0,26.4,22.15,1.08
16/08/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,21.4,1.03
17/08/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75,1.02
18/08/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,1.03
19/08/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,1.03
20/08/2005,5.0,2.2,1.8,3.4,4.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,1.03
21/08/2005,18.0,10.8,29.2,10.6,10.2,8.2,11.2,10.8,18.8,14.6,0.0,32.8,0.0,14.4,20.2,1.09
22/08/2005,0.2,0.0,0.2,0.8,0.0,0.6,9.0,38.6,2.2,1.6,0.0,21.4,0.0,5.2,19.2,1.1
23/08/2005,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,1.07
24/08/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.2,0.0,0.2,23.7,1.1
25/08/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,9.8,0.2,23.9,1.09
26/08/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.45,1.06
27/08/2005,0.4,3.4,1.6,2.2,2.8,8.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,24.7,1.04
28/08/2005,25.8,19.8,20.4,26.2,18.6,25.4,10.0,17.2,21.0,8.6,0.0,2.6,7.4,9.6,21.1,1.16
29/08/2005,0.0,0.0,0.0,0.0,0.0,0.0,3.8,11.8,4.0,15.0,0.0,18.4,6.6,5.4,24.15,1.13
30/08/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.07
31/08/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,1.05
01/09/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.75,1.04
02/09/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.85,1.03
03/09/2005,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,1.06
04/09/2005,0.0,0.2,0.0,0.0,0.0,0.0,0.2,1.4,2.8,2.6,13.4,10.4,14.6,25.8,25.05,1.11
05/09/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,22.3,1.11
06/09/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,1.04
07/09/2005,1.4,0.6,0.0,0.6,0.4,0.2,0.2,0.2,0.8,0.4,0.4,0.2,0.8,0.6,21.5,1.06
08/09/2005,8.2,7.2,4.8,12.6,5.2,12.6,0.0,0.6,0.4,0.8,7.2,2.0,0.4,0.2,21.35,1.07
09/09/2005,19.6,17.0,31.2,14.6,34.0,15.0,7.0,9.0,14.0,15.6,10.6,7.0,2.2,5.4,20.5,1.35
10/09/2005,0.0,0.0,0.0,0.2,0.0,0.0,25.2,38.0,28.6,64.0,33.2,31.0,27.2,23.2,22.4,1.61
11/09/2005,15.6,14.0,7.8,3.8,7.4,3.2,3.2,9.4,5.4,3.6,0.0,3.4,4.0,3.4,22.75,1.37
12/09/2005,0.8,0.6,0.2,1.0,0.2,0.6,0.0,3.0,0.2,0.0,0.0,0.0,1.0,0.0,21.7,1.34
13/09/2005,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.8,0.0,2.6,0.0,0.0,0.4,21.85,1.13
14/09/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,22.05,1.16
15/09/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,1.18
16/09/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,21.05,1.12
17/09/2005,12.0,8.6,14.4,13.2,11.2,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.95,1.2
18/09/2005,20.6,18.4,19.0,22.4,20.2,23.8,28.6,36.6,24.2,37.0,20.4,26.2,31.2,46.4,16.6,1.37
19/09/2005,0.4,0.2,0.2,0.0,0.4,0.0,9.6,10.4,8.2,11.2,19.4,25.4,11.4,32.0,16.8,1.58
20/09/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,1.6,0.0,0.0,1.2,19.7,1.57
21/09/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.2,0.0,4.0,19.15,1.26
22/09/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.75,1.11
23/09/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,19.1,1.12
24/09/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,18.9,1.1
25/09/2005,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,1.07
26/09/2005,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,20.5,1.06
27/09/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,1.31
28/09/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.15,1.17
29/09/2005,0.8,0.2,0.2,0.8,1.0,0.6,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,19.55,1.12
30/09/2005,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,1.0,18.15,1.16
01/10/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,16.45,1.1
02/10/2005,33.6,23.8,25.2,15.6,29.4,10.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,16.3,1.19
03/10/2005,9.0,9.0,6.0,9.6,6.8,9.6,26.4,33.6,35.8,22.2,15.4,23.2,44.0,26.0,14.2,1.43
04/10/2005,0.4,0.4,1.4,0.8,1.0,0.2,11.6,8.2,8.8,8.8,11.8,7.4,8.6,12.4,16.8,1.29
05/10/2005,15.8,21.6,22.0,24.4,19.2,22.6,6.4,9.8,20.2,25.6,29.6,27.0,4.4,10.2,16.2,1.62
06/10/2005,1.0,0.8,1.0,1.6,1.4,0.8,4.8,8.6,0.4,1.8,8.6,1.6,5.8,7.2,17.35,1.52
07/10/2005,2.0,1.2,2.6,2.4,1.8,2.2,3.6,4.6,1.8,4.4,4.4,4.6,5.4,6.2,16.8,1.43
08/10/2005,17.4,10.0,21.4,17.2,6.6,8.2,3.0,7.2,1.0,3.0,6.6,4.0,3.6,24.0,16.05,1.34
09/10/2005,0.0,0.0,0.0,0.0,0.0,0.0,33.0,14.0,6.0,12.2,17.4,18.8,33.4,98.6,19.0,1.96
10/10/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,18.05,1.85
11/10/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,17.45,1.66
12/10/2005,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.15,1.46
13/10/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,1.32
14/10/2005,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25,1.32
15/10/2005,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,18.1,1.19
16/10/2005,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,16.75,1.08
17/10/2005,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,16.75,1.07
18/10/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,1.04
19/10/2005,43.4,36.0,29.0,42.4,32.2,44.6,0.0,0.0,0.8,0.2,0.0,0.2,0.0,0.0,13.3,1.08
20/10/2005,27.6,27.8,27.2,22.4,28.6,27.8,35.8,39.0,38.6,36.2,30.0,50.2,38.6,38.2,15.95,2.1
21/10/2005,6.4,4.2,5.8,5.0,10.2,4.0,8.0,9.2,11.2,4.6,12.8,5.6,13.4,11.4,16.8,2.74
22/10/2005,1.2,1.4,1.2,4.2,1.0,4.2,20.0,24.0,24.4,14.4,31.0,17.8,58.4,47.8,18.9,3.18
23/10/2005,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.2,18.3,2.33
24/10/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,18.95,1.82
25/10/2005,0.2,0.0,0.0,0.2,0.2,0.0,0.2,0.6,0.0,0.2,0.2,0.4,0.2,0.4,17.75,1.73
26/10/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,18.45,1.51
27/10/2005,0.2,0.0,0.4,0.4,0.2,0.0,0.2,0.6,0.2,0.2,0.2,0.2,0.0,0.2,16.8,1.41
28/10/2005,0.2,0.2,0.2,0.6,0.2,0.2,0.2,0.6,0.4,0.2,0.4,0.4,0.2,0.0,16.55,1.35
29/10/2005,0.2,0.0,0.4,0.2,0.2,0.0,0.0,0.2,0.4,0.2,0.2,0.2,0.2,0.0,15.9,1.21
30/10/2005,0.0,0.0,0.2,0.2,0.4,0.2,0.0,0.4,0.2,0.0,0.0,0.2,0.0,0.0,15.15,1.17
31/10/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.2,0.0,0.0,0.0,15.8,1.29
01/11/2005,13.4,15.8,17.4,20.6,12.4,24.4,0.6,0.4,1.2,0.8,0.4,0.8,0.8,0.4,16.75,1.22
02/11/2005,0.0,0.2,0.0,0.0,0.0,0.0,13.6,11.2,8.2,5.2,22.8,11.8,10.0,16.0,17.2,1.61
03/11/2005,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.2,0.4,0.0,0.2,16.7,1.67
04/11/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.2,0.0,0.2,0.2,16.35,1.54
05/11/2005,17.8,20.8,30.6,36.4,23.2,22.4,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,16.95,1.53
06/11/2005,53.2,49.0,46.4,41.8,47.2,39.4,40.4,40.2,44.0,42.0,37.2,36.6,39.6,42.2,16.7,3.13
07/11/2005,0.4,0.2,0.2,0.0,0.4,0.2,7.8,15.6,10.4,8.2,19.4,9.6,5.4,13.0,15.55,3.43
08/11/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.2,2.6,15.45,2.4
09/11/2005,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.6,0.2,0.0,0.4,15.2,2.11
10/11/2005,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.4,0.2,0.0,0.2,15.05,1.94
11/11/2005,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.6,0.4,0.0,0.0,13.4,1.65
12/11/2005,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.4,0.2,0.2,0.0,0.2,0.2,0.0,12.9,1.37
13/11/2005,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,12.75,1.28
14/11/2005,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,12.6,1.57
15/11/2005,7.6,7.0,6.8,6.4,5.4,5.6,2.2,3.4,6.6,19.4,26.4,18.8,3.8,2.2,13.5,2.53
16/11/2005,0.2,0.6,0.8,0.4,0.2,0.4,19.2,19.2,16.6,32.4,32.6,33.0,36.0,23.8,12.05,3.45
17/11/2005,6.4,5.0,5.4,5.8,4.2,4.4,0.6,1.0,2.4,1.4,1.2,1.0,1.8,1.0,11.8,2.5
18/11/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.6,0.6,0.0,0.0,0.0,1.6,3.8,9.8,2.38
19/11/2005,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,1.93
20/11/2005,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,4.9,1.57
21/11/2005,0.0,0.0,0.2,0.4,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,1.4,4.45,1.55
22/11/2005,0.0,0.0,0.2,0.0,0.0,0.0,3.8,1.0,2.6,4.4,2.0,4.0,6.0,0.8,8.35,1.51
23/11/2005,0.2,0.0,2.2,1.0,0.6,0.8,2.4,0.4,0.0,0.0,0.0,0.0,0.6,0.0,4.9,1.47
24/11/2005,0.0,0.2,3.2,0.6,0.4,0.2,0.2,0.0,0.0,0.0,0.2,0.0,2.8,0.0,3.15,1.41
25/11/2005,37.4,49.8,29.0,47.4,19.2,40.6,5.4,0.6,0.0,0.0,0.0,0.0,4.6,0.0,3.05,1.62
26/11/2005,34.8,31.0,37.6,47.4,38.0,45.2,55.8,71.8,44.6,46.4,27.2,36.0,77.4,36.6,9.5,5.34
27/11/2005,10.4,7.8,13.6,7.6,12.4,9.2,32.2,50.4,21.4,26.2,33.8,33.4,60.2,97.2,7.05,5.66
28/11/2005,16.8,18.2,12.4,13.0,9.2,7.2,6.2,5.0,14.0,10.0,8.8,9.2,12.2,1.8,6.55,3.76
29/11/2005,16.4,15.8,14.2,23.6,14.2,26.0,9.2,4.2,0.2,7.8,0.0,3.4,1.8,1.2,6.7,3.05
30/11/2005,6.6,5.0,2.8,5.0,4.2,4.4,16.6,40.2,11.2,7.4,20.6,21.8,14.8,24.6,6.55,3.82
01/12/2005,0.0,0.2,0.0,0.0,0.0,0.0,4.4,12.4,3.4,6.2,8.6,3.6,5.6,7.2,5.75,3.31
02/12/2005,0.4,0.4,0.4,1.0,0.4,1.0,0.2,0.0,0.2,0.2,0.0,0.2,0.0,1.2,6.95,2.87
03/12/2005,8.4,11.2,13.0,16.4,20.2,24.8,31.6,58.6,37.6,14.8,15.4,9.0,27.8,74.4,12.25,4.1
04/12/2005,5.0,4.4,4.8,7.6,8.6,7.4,3.2,12.6,1.8,7.6,1.2,12.8,5.4,3.6,12.4,3.79
05/12/2005,37.0,28.8,25.6,24.0,24.0,25.4,12.0,18.2,11.2,7.0,1.2,6.4,10.6,27.6,11.65,3.63
06/12/2005,10.4,9.6,5.2,9.6,7.0,6.4,10.2,25.4,12.2,11.2,28.6,14.4,14.0,12.8,9.15,4.26
07/12/2005,0.0,0.2,1.0,1.0,1.2,0.2,8.8,5.2,8.4,4.2,5.2,2.6,10.6,2.8,8.85,3.59
08/12/2005,12.0,8.0,8.4,11.0,9.4,8.4,0.0,6.2,0.2,0.0,0.0,0.0,0.0,7.8,3.65,2.9
09/12/2005,7.2,5.2,15.8,9.6,5.8,6.4,7.4,3.2,10.6,14.8,19.8,13.0,8.2,2.0,7.65,3.27
10/12/2005,0.0,0.0,0.0,0.0,0.0,0.0,9.8,7.4,2.0,1.2,2.0,6.0,8.8,0.0,7.9,3.36
11/12/2005,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55,2.69
12/12/2005,17.8,10.8,7.2,9.2,7.6,6.2,3.6,1.4,3.8,4.0,3.8,2.0,4.6,0.0,5.75,2.61
13/12/2005,1.8,0.0,0.0,0.0,0.2,0.0,4.4,7.4,4.8,3.6,3.8,5.8,2.8,0.0,6.9,2.51
14/12/2005,0.0,0.0,0.0,0.4,0.2,0.0,0.2,9.8,0.0,0.0,0.0,0.0,0.0,9.0,9.2,2.44
15/12/2005,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.0,0.4,0.0,0.0,0.0,0.8,0.2,5.15,2.39
16/12/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45,2.09
17/12/2005,2.0,2.4,3.8,2.4,4.4,0.0,0.0,0.6,0.0,0.2,0.0,0.2,0.0,20.6,7.95,1.9
18/12/2005,1.6,0.0,1.6,1.2,0.2,2.0,0.8,0.0,4.0,2.6,4.6,1.8,1.4,8.0,3.9,1.69
19/12/2005,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.6,0.0,0.0,0.0,0.0,1.2,6.6,-0.35,1.77
20/12/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,6.15,1.84
21/12/2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,4.4,6.65,1.69
22/12/2005,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.6,3.3,1.58
23/12/2005,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,5.75,1.62
24/12/2005,0.2,0.0,0.2,0.0,0.6,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,2.65,1.6
25/12/2005,21.0,14.8,13.2,14.0,13.4,12.4,1.2,2.2,0.2,0.4,1.6,0.6,0.2,2.2,6.5,1.51
26/12/2005,7.8,8.4,7.2,9.8,5.0,6.0,10.2,14.4,5.4,6.2,7.4,3.0,6.0,13.2,8.4,1.65
27/12/2005,7.6,3.8,3.8,7.6,6.8,6.4,5.4,5.8,4.4,2.4,4.8,1.4,7.4,3.6,6.9,2.17
28/12/2005,0.2,0.0,0.0,0.2,0.2,0.0,0.6,3.0,0.4,0.0,2.0,1.0,1.4,3.2,4.2,2.26
29/12/2005,3.2,3.4,3.6,0.6,3.6,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.35,1.98
30/12/2005,1.6,0.6,1.4,1.6,0.0,2.0,3.2,0.0,8.4,1.0,1.0,1.0,2.8,0.0,-1.15,1.78
31/12/2005,20.2,16.8,14.2,20.0,13.0,20.0,0.4,0.0,0.4,1.2,0.0,0.0,0.0,0.0,1.8,1.72
01/01/2006,18.6,12.8,17.4,18.2,19.4,18.0,18.0,30.6,9.0,7.4,65.4,15.6,14.8,29.4,5.95,3.68
02/01/2006,0.0,0.2,0.4,1.6,0.4,1.0,13.6,21.8,18.6,20.8,27.6,18.4,14.0,17.2,7.9,4.31
03/01/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,2.6,2.2,1.8,2.2,2.6,8.9,2.97
04/01/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,7.2,2.59
05/01/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,2.29
06/01/2006,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,2.35
07/01/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,3.2,5.75,2.12
08/01/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.2,0.2,0.0,0.0,1.0,1.6,1.7
09/01/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.35,1.73
10/01/2006,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,3.65,1.74
11/01/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.4,5.6,1.59
12/01/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2.2,4.45,1.64
13/01/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,4.65,1.67
14/01/2006,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,1.58
15/01/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,3.15,1.38
16/01/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,2.7,1.63
17/01/2006,52.4,37.4,33.4,40.2,41.8,44.0,0.2,2.0,1.2,1.2,0.8,0.6,0.0,0.0,5.3,1.68
18/01/2006,43.0,21.0,16.4,30.4,23.8,26.4,15.2,18.8,4.2,4.8,2.4,4.4,13.2,17.2,8.3,2.75
19/01/2006,0.2,0.0,0.0,0.2,0.0,0.0,4.0,9.6,3.2,0.4,0.4,0.0,1.6,7.2,8.65,2.35
20/01/2006,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.0,6.9,2.06
21/01/2006,1.2,0.6,1.2,2.0,0.4,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,6.6,1.89
22/01/2006,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.2,0.4,0.8,0.2,0.0,0.2,1.0,7.75,1.74
23/01/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.63
24/01/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.64
25/01/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.6
26/01/2006,0.0,2.2,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.63
27/01/2006,9.6,7.4,5.4,21.6,5.0,15.6,0.4,0.0,0.4,0.8,0.6,0.2,0.2,0.0,7.05,1.64
28/01/2006,0.6,0.4,0.2,0.0,0.2,0.6,5.2,8.0,1.2,2.4,0.2,0.6,5.4,2.4,10.2,1.66
29/01/2006,1.6,0.8,0.2,1.0,1.0,1.0,0.2,0.6,0.2,0.0,0.0,0.0,0.2,8.6,9.1,1.52
30/01/2006,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.6,4.6,1.4,0.6,1.0,0.2,2.6,11.9,1.5
31/01/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,12.9,1.51
01/02/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,12.95,1.51
02/02/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,1.59
03/02/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,8.9,1.53
04/02/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,1.49
05/02/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55,1.32
06/02/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,1.49
07/02/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,1.51
08/02/2006,4.8,2.6,2.8,3.8,3.8,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,1.36
09/02/2006,0.2,0.2,0.0,0.2,0.2,0.0,4.2,8.2,3.8,1.4,1.6,2.2,4.4,0.0,8.2,1.45
10/02/2006,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,5.2,6.15,1.57
11/02/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,4.4,1.34
12/02/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85,1.24
13/02/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.28
